Image Height (pixels),Image Width (pixels),Replication Count,Whole-Level Memory (MB),LevelByLevel Memory (MB),Taskflow Memory (MB),Whole-Level CPU (%),LevelByLevel CPU (%), Taskflow CPU (%)
7680,8192,1,974.027,974.715,974.309,14.5919,8.12886,8.13741
7680,8192,2,976.555,974.984,978.137,15.7291,9.62386,9.52064
7680,8192,3,976.445,976.172,977.191,15.7388,9.77276,9.6326
7680,8192,5,983.367,991.195,990.027,16.1504,10.0859,9.92995
7680,8192,10,999.73,1007.14,998.594,17.3597,11.3659,11.1467
7680,8192,12,1002.5,998.422,1013.35,17.792,11.7565,11.8055
7680,8192,20,1024.94,1025.32,1016.04,19.0702,13.2694,12.6922
7680,8192,30,1122.99,1119.2,1005.05,20.6151,14.6696,14.168
7680,8192,50,1289.69,1280.02,1009.45,23.5491,18.1478,16.4092
7680,8192,80,1544.43,1559.97,1024.5,28.0005,22.7604,19.7437
7680,8192,100,1688.92,1716.27,1030.37,30.9747,25.2452,21.4155
7680,8192,200,2514.62,2461.05,1041.12,40.2857,38.2522,31.3527
